transaction_id,date,part_sku,quantity_sold,location_id,quantity_in_hand,gst_rate,is_holiday,is_event,unit_price_after_gst,unit_cost,total_sales,quantity_in_hand_after_sales
TXN_20230831_5372,31-08-2023 12:47,SKU_CLG_001,1,LOC_001,296,0.18,FALSE,FALSE,700,481,700,295
TXN_20230831_5373,31-08-2023 12:51,SKU_BRK_001,1,LOC_003,27,0.28,FALSE,FALSE,1255,840,1255,26
TXN_20230831_5374,31-08-2023 15:05,SKU_WPR_001,1,LOC_003,90,0.18,FALSE,FALSE,411,282,411,89
TXN_20230831_5375,31-08-2023 16:19,SKU_CLG_001,1,LOC_001,295,0.18,FALSE,FALSE,680,481,680,294
TXN_20230901_5376,01-09-2023 08:46,SKU_ENG_002,1,LOC_001,54,0.18,FALSE,FALSE,484,329,484,53
TXN_20230901_5377,01-09-2023 08:52,SKU_ENG_001,1,LOC_001,84,0.18,FALSE,FALSE,259,183,259,83
TXN_20230901_5378,01-09-2023 10:15,SKU_ELC_001,1,LOC_001,193,0.28,FALSE,FALSE,5200,3392,5200,192
TXN_20230901_5379,01-09-2023 10:18,SKU_BRK_001,1,LOC_003,26,0.28,FALSE,FALSE,1266,840,1266,25
TXN_20230901_5380,01-09-2023 10:21,SKU_WPR_001,1,LOC_003,87,0.18,FALSE,FALSE,404,282,404,86
TXN_20230901_5381,01-09-2023 10:56,SKU_WPR_001,3,LOC_001,242,0.18,FALSE,FALSE,429,282,1287,239
TXN_20230901_5382,01-09-2023 11:27,SKU_ENG_002,1,LOC_001,55,0.18,FALSE,FALSE,445,329,445,54
TXN_20230901_5383,01-09-2023 12:22,SKU_BRK_001,1,LOC_001,229,0.28,FALSE,FALSE,1170,840,1170,228
TXN_20230901_5384,01-09-2023 12:47,SKU_BRK_001,1,LOC_002,78,0.28,FALSE,FALSE,1162,840,1162,77
TXN_20230901_5385,01-09-2023 14:06,SKU_ENG_002,2,LOC_002,104,0.18,FALSE,FALSE,492,329,984,102
TXN_20230902_5386,02-09-2023 10:10,SKU_CLG_001,2,LOC_001,294,0.18,FALSE,FALSE,718,481,1436,292
TXN_20230902_5387,02-09-2023 10:28,SKU_ENG_002,2,LOC_004,284,0.18,FALSE,FALSE,467,329,934,282
TXN_20230902_5388,02-09-2023 11:33,SKU_WPR_001,1,LOC_004,230,0.18,FALSE,FALSE,406,282,406,229
TXN_20230902_5389,02-09-2023 18:26,SKU_BRK_001,1,LOC_002,76,0.28,FALSE,FALSE,1174,840,1174,75
TXN_20230903_5390,03-09-2023 09:37,SKU_ENG_001,1,LOC_002,180,0.18,FALSE,FALSE,249,183,249,179
TXN_20230903_5391,03-09-2023 12:42,SKU_ENG_002,1,LOC_002,102,0.18,FALSE,FALSE,452,329,452,101
TXN_20230903_5392,03-09-2023 16:59,SKU_ENG_001,3,LOC_001,80,0.18,FALSE,FALSE,248,183,744,77
TXN_20230903_5393,03-09-2023 17:04,SKU_CLG_001,1,LOC_002,194,0.18,FALSE,FALSE,662,481,662,193
TXN_20230904_5394,04-09-2023 09:21,SKU_BRK_001,1,LOC_002,74,0.28,FALSE,FALSE,1173,840,1173,73
TXN_20230904_5395,04-09-2023 10:44,SKU_WPR_001,2,LOC_003,86,0.18,FALSE,FALSE,416,282,832,84
TXN_20230904_5396,04-09-2023 10:56,SKU_BRK_001,1,LOC_001,226,0.28,FALSE,FALSE,1146,840,1146,225
TXN_20230904_5397,04-09-2023 12:18,SKU_CLG_001,3,LOC_002,193,0.18,FALSE,FALSE,658,481,1974,190
TXN_20230904_5398,04-09-2023 12:25,SKU_ENG_001,1,LOC_004,239,0.18,FALSE,FALSE,258,183,258,238
TXN_20230904_5399,04-09-2023 12:32,SKU_ENG_002,2,LOC_002,101,0.18,FALSE,FALSE,495,329,990,99
TXN_20230904_5400,04-09-2023 12:37,SKU_BRK_001,1,LOC_001,224,0.28,FALSE,FALSE,1261,840,1261,223
TXN_20230904_5401,04-09-2023 12:37,SKU_ENG_001,2,LOC_004,238,0.18,FALSE,FALSE,255,183,510,236
TXN_20230904_5402,04-09-2023 12:40,SKU_ENG_001,2,LOC_001,76,0.18,FALSE,FALSE,264,183,528,74
TXN_20230904_5403,04-09-2023 12:45,SKU_ENG_001,1,LOC_001,74,0.18,FALSE,FALSE,256,183,256,73
TXN_20230904_5404,04-09-2023 12:48,SKU_BRK_001,1,LOC_003,19,0.28,FALSE,FALSE,1161,840,1161,18
TXN_20230904_5405,04-09-2023 14:15,SKU_CLG_001,1,LOC_001,292,0.18,FALSE,FALSE,719,481,719,291
TXN_20230904_5406,04-09-2023 14:54,SKU_ELC_002,1,LOC_001,104,0.18,FALSE,FALSE,770,540,770,103
TXN_20230904_5407,04-09-2023 15:41,SKU_BRK_001,1,LOC_005,47,0.28,FALSE,FALSE,1137,840,1137,46
TXN_20230904_5408,04-09-2023 15:41,SKU_CLG_001,1,LOC_003,297,0.18,FALSE,FALSE,682,481,682,296
TXN_20230904_5409,04-09-2023 19:06,SKU_ENG_002,1,LOC_001,53,0.18,FALSE,FALSE,443,329,443,52
TXN_20230905_5410,05-09-2023 09:08,SKU_BRK_001,1,LOC_003,16,0.28,FALSE,FALSE,1199,840,1199,15
TXN_20230905_5411,05-09-2023 12:27,SKU_ENG_001,1,LOC_001,71,0.18,FALSE,FALSE,275,183,275,70
TXN_20230905_5412,05-09-2023 12:42,SKU_WPR_001,1,LOC_004,229,0.18,FALSE,FALSE,425,282,425,228
TXN_20230905_5413,05-09-2023 12:42,SKU_ENG_001,1,LOC_003,235,0.18,FALSE,FALSE,251,183,251,234
TXN_20230905_5414,05-09-2023 20:50,SKU_ELC_002,1,LOC_002,89,0.18,FALSE,FALSE,759,540,759,88
TXN_20230906_5415,06-09-2023 09:02,SKU_WPR_001,1,LOC_003,80,0.18,FALSE,FALSE,381,282,381,79
TXN_20230906_5416,06-09-2023 10:18,SKU_ELC_001,3,LOC_001,189,0.28,FALSE,FALSE,4947,3392,14841,186
TXN_20230906_5417,06-09-2023 10:27,SKU_ELC_002,1,LOC_002,86,0.18,FALSE,FALSE,828,540,828,85
TXN_20230906_5418,06-09-2023 10:28,SKU_ENG_002,1,LOC_001,51,0.18,FALSE,FALSE,478,329,478,50
TXN_20230906_5419,06-09-2023 10:33,SKU_BRK_001,1,LOC_003,15,0.28,FALSE,FALSE,1182,840,1182,14
TXN_20230906_5420,06-09-2023 13:31,SKU_ELC_002,2,LOC_002,88,0.18,FALSE,FALSE,733,540,1466,86
TXN_20230906_5421,06-09-2023 14:52,SKU_WPR_001,1,LOC_003,79,0.18,FALSE,FALSE,382,282,382,78
TXN_20230906_5422,06-09-2023 15:14,SKU_ENG_002,1,LOC_005,77,0.18,FALSE,FALSE,492,329,492,76
TXN_20230906_5423,06-09-2023 16:31,SKU_ELC_002,3,LOC_002,85,0.18,FALSE,FALSE,750,540,2250,82
TXN_20230906_5424,06-09-2023 16:49,SKU_ENG_002,1,LOC_004,281,0.18,FALSE,FALSE,458,329,458,280
TXN_20230906_5425,06-09-2023 17:44,SKU_BRK_001,1,LOC_003,14,0.28,FALSE,FALSE,1225,840,1225,13
TXN_20230906_5426,06-09-2023 18:11,SKU_ENG_002,1,LOC_002,99,0.18,FALSE,FALSE,468,329,468,98
TXN_20230906_5427,06-09-2023 18:51,SKU_ENG_002,1,LOC_004,282,0.18,FALSE,FALSE,473,329,473,281
TXN_20230906_5428,06-09-2023 18:56,SKU_WPR_001,2,LOC_001,232,0.18,FALSE,FALSE,432,282,864,230
TXN_20230906_5429,06-09-2023 20:07,SKU_BRK_001,1,LOC_004,180,0.28,FALSE,FALSE,1145,840,1145,179
TXN_20230907_5430,07-09-2023 09:14,SKU_ENG_001,1,LOC_001,66,0.18,FALSE,FALSE,264,183,264,65
TXN_20230907_5431,07-09-2023 10:32,SKU_CLG_001,1,LOC_001,291,0.18,FALSE,FALSE,662,481,662,290
TXN_20230907_5432,07-09-2023 11:43,SKU_BRK_001,1,LOC_004,179,0.28,FALSE,FALSE,1280,840,1280,178
TXN_20230907_5433,07-09-2023 13:02,SKU_ELC_002,1,LOC_002,81,0.18,FALSE,FALSE,725,540,725,80
TXN_20230907_5434,07-09-2023 13:45,SKU_WPR_001,1,LOC_001,228,0.18,FALSE,FALSE,402,282,402,227
TXN_20230907_5435,07-09-2023 14:31,SKU_ENG_001,1,LOC_003,232,0.18,FALSE,FALSE,266,183,266,231
TXN_20230907_5436,07-09-2023 16:04,SKU_ENG_001,1,LOC_001,69,0.18,FALSE,FALSE,273,183,273,68
TXN_20230907_5437,07-09-2023 16:23,SKU_WPR_001,1,LOC_005,61,0.18,FALSE,FALSE,431,282,431,60
TXN_20230907_5438,07-09-2023 16:38,SKU_ELC_001,1,LOC_004,144,0.28,FALSE,FALSE,4586,3392,4586,143
TXN_20230907_5439,07-09-2023 17:24,SKU_ENG_001,1,LOC_001,67,0.18,FALSE,FALSE,271,183,271,66
TXN_20230907_5440,07-09-2023 18:03,SKU_CLG_001,1,LOC_003,295,0.18,FALSE,FALSE,727,481,727,294
TXN_20230907_5441,07-09-2023 18:30,SKU_BRK_001,3,LOC_003,12,0.28,FALSE,FALSE,1237,840,3711,9
TXN_20230908_5442,08-09-2023 10:30,SKU_ENG_002,1,LOC_002,98,0.18,FALSE,FALSE,447,329,447,97
TXN_20230908_5443,08-09-2023 11:20,SKU_BRK_001,2,LOC_001,219,0.28,FALSE,FALSE,1127,840,2254,217
TXN_20230908_5444,08-09-2023 12:01,SKU_ELC_001,1,LOC_002,43,0.28,FALSE,FALSE,4736,3392,4736,42
TXN_20230908_5445,08-09-2023 17:55,SKU_BRK_001,1,LOC_002,70,0.28,FALSE,FALSE,1201,840,1201,69
TXN_20230909_5446,09-09-2023 08:50,SKU_BRK_001,1,LOC_002,67,0.28,FALSE,FALSE,1263,840,1263,66
TXN_20230909_5447,09-09-2023 10:11,SKU_ELC_001,1,LOC_002,42,0.28,FALSE,FALSE,4675,3392,4675,41
TXN_20230909_5448,09-09-2023 12:22,SKU_ENG_002,1,LOC_002,97,0.18,FALSE,FALSE,495,329,495,96
TXN_20230909_5449,09-09-2023 19:00,SKU_BRK_001,1,LOC_005,46,0.28,FALSE,FALSE,1243,840,1243,45
TXN_20230910_5450,10-09-2023 11:08,SKU_ENG_002,1,LOC_001,44,0.18,FALSE,FALSE,488,329,488,43
TXN_20230910_5451,10-09-2023 12:14,SKU_CLT_001,2,LOC_003,118,0.28,FALSE,FALSE,7156,4830,14312,116
TXN_20230910_5452,10-09-2023 14:52,SKU_ENG_001,2,LOC_001,64,0.18,FALSE,FALSE,273,183,546,62
TXN_20230910_5453,10-09-2023 17:38,SKU_BRK_001,1,LOC_001,214,0.28,FALSE,FALSE,1231,840,1231,213
TXN_20230911_5454,11-09-2023 10:46,SKU_ENG_001,1,LOC_005,243,0.18,FALSE,FALSE,255,183,255,242
TXN_20230911_5455,11-09-2023 11:15,SKU_WPR_001,1,LOC_001,224,0.18,FALSE,FALSE,385,282,385,223
TXN_20230911_5456,11-09-2023 11:55,SKU_ELC_002,1,LOC_002,79,0.18,FALSE,FALSE,730,540,730,78
TXN_20230911_5457,11-09-2023 12:07,SKU_WPR_001,1,LOC_003,75,0.18,FALSE,FALSE,428,282,428,74
TXN_20230911_5458,11-09-2023 12:27,SKU_CLG_001,1,LOC_003,294,0.18,FALSE,FALSE,701,481,701,293
TXN_20230911_5459,11-09-2023 16:07,SKU_ENG_002,2,LOC_001,41,0.18,FALSE,FALSE,459,329,918,39
TXN_20230911_5460,11-09-2023 16:17,SKU_ELC_002,1,LOC_001,100,0.18,FALSE,FALSE,746,540,746,99
TXN_20230911_5461,11-09-2023 16:41,SKU_ENG_001,1,LOC_001,62,0.18,FALSE,FALSE,264,183,264,61
TXN_20230911_5462,11-09-2023 19:12,SKU_CLG_001,1,LOC_001,288,0.18,FALSE,FALSE,720,481,720,287
TXN_20230912_5463,12-09-2023 08:41,SKU_BRK_001,1,LOC_005,44,0.28,FALSE,FALSE,1204,840,1204,43
TXN_20230912_5464,12-09-2023 10:13,SKU_ENG_002,1,LOC_002,94,0.18,FALSE,FALSE,457,329,457,93
TXN_20230912_5465,12-09-2023 10:18,SKU_BRK_001,1,LOC_001,212,0.28,FALSE,FALSE,1180,840,1180,211
TXN_20230912_5466,12-09-2023 11:25,SKU_CLG_001,1,LOC_002,189,0.18,FALSE,FALSE,642,481,642,188
TXN_20230912_5467,12-09-2023 12:46,SKU_WPR_001,1,LOC_001,223,0.18,FALSE,FALSE,413,282,413,222
TXN_20230912_5468,12-09-2023 14:11,SKU_BRK_001,2,LOC_001,211,0.28,FALSE,FALSE,1212,840,2424,209
TXN_20230912_5469,12-09-2023 15:13,SKU_WPR_001,1,LOC_001,222,0.18,FALSE,FALSE,382,282,382,221
TXN_20230912_5470,12-09-2023 16:01,SKU_ELC_002,1,LOC_005,73,0.18,FALSE,FALSE,757,540,757,72
TXN_20230912_5471,12-09-2023 16:49,SKU_ENG_001,1,LOC_002,176,0.18,FALSE,FALSE,265,183,265,175
TXN_20230912_5472,12-09-2023 17:37,SKU_CLG_001,2,LOC_001,287,0.18,FALSE,FALSE,703,481,1406,285
TXN_20230912_5473,12-09-2023 17:49,SKU_ENG_001,1,LOC_001,61,0.18,FALSE,FALSE,249,183,249,60
TXN_20230912_5474,12-09-2023 18:30,SKU_ENG_002,1,LOC_002,95,0.18,FALSE,FALSE,446,329,446,94
TXN_20230913_5475,13-09-2023 08:07,SKU_ELC_002,1,LOC_001,99,0.18,FALSE,FALSE,759,540,759,98
TXN_20230913_5476,13-09-2023 10:03,SKU_ELC_002,1,LOC_001,97,0.18,FALSE,FALSE,809,540,809,96
TXN_20230913_5477,13-09-2023 11:17,SKU_CLG_001,1,LOC_001,285,0.18,FALSE,FALSE,722,481,722,284
TXN_20230913_5478,13-09-2023 11:57,SKU_WPR_001,2,LOC_001,220,0.18,FALSE,FALSE,388,282,776,218
TXN_20230913_5479,13-09-2023 12:12,SKU_WPR_001,1,LOC_001,221,0.18,FALSE,FALSE,413,282,413,220
TXN_20230913_5480,13-09-2023 13:14,SKU_ELC_002,1,LOC_002,78,0.18,FALSE,FALSE,823,540,823,77
TXN_20230913_5481,13-09-2023 15:15,SKU_BRK_001,1,LOC_003,139,0.28,FALSE,FALSE,1266,840,1266,138
TXN_20230913_5482,13-09-2023 17:12,SKU_ENG_002,1,LOC_001,39,0.18,FALSE,FALSE,440,329,440,38
TXN_20230914_5483,14-09-2023 08:59,SKU_WPR_001,2,LOC_003,72,0.18,FALSE,FALSE,429,282,858,70
TXN_20230914_5484,14-09-2023 10:10,SKU_WPR_001,2,LOC_004,226,0.18,FALSE,FALSE,382,282,764,224
TXN_20230914_5485,14-09-2023 10:21,SKU_WPR_001,1,LOC_005,56,0.18,FALSE,FALSE,426,282,426,55
TXN_20230914_5486,14-09-2023 10:44,SKU_WPR_001,1,LOC_003,73,0.18,FALSE,FALSE,406,282,406,72
TXN_20230914_5487,14-09-2023 11:01,SKU_CLG_001,1,LOC_004,72,0.18,FALSE,FALSE,733,481,733,71
TXN_20230914_5488,14-09-2023 12:59,SKU_ENG_002,1,LOC_004,280,0.18,FALSE,FALSE,474,329,474,279
TXN_20230914_5489,14-09-2023 16:09,SKU_CLT_001,1,LOC_003,116,0.28,FALSE,FALSE,6897,4830,6897,115
TXN_20230914_5490,14-09-2023 17:26,SKU_ENG_001,1,LOC_004,232,0.18,FALSE,FALSE,266,183,266,231
TXN_20230914_5491,14-09-2023 17:34,SKU_ENG_001,1,LOC_004,233,0.18,FALSE,FALSE,249,183,249,232
TXN_20230914_5492,14-09-2023 17:57,SKU_ENG_002,1,LOC_002,93,0.18,FALSE,FALSE,442,329,442,92
TXN_20230915_5493,15-09-2023 08:45,SKU_ENG_002,1,LOC_004,279,0.18,FALSE,FALSE,500,329,500,278
TXN_20230915_5494,15-09-2023 10:37,SKU_ENG_002,1,LOC_003,129,0.18,FALSE,FALSE,444,329,444,128
TXN_20230915_5495,15-09-2023 11:01,SKU_CLG_001,2,LOC_003,293,0.18,FALSE,FALSE,653,481,1306,291
TXN_20230915_5496,15-09-2023 11:27,SKU_BRK_001,2,LOC_003,135,0.28,FALSE,FALSE,1249,840,2498,133
TXN_20230915_5497,15-09-2023 11:37,SKU_BRK_001,1,LOC_003,136,0.28,FALSE,FALSE,1278,840,1278,135
TXN_20230915_5498,15-09-2023 11:49,SKU_ENG_001,2,LOC_003,230,0.18,FALSE,FALSE,279,183,558,228
TXN_20230915_5499,15-09-2023 12:31,SKU_SUS_001,1,LOC_002,103,0.28,FALSE,FALSE,5397,3920,5397,102
TXN_20230915_5500,15-09-2023 12:51,SKU_CLG_001,1,LOC_002,187,0.18,FALSE,FALSE,726,481,726,186
TXN_20230915_5501,15-09-2023 12:58,SKU_CLG_001,1,LOC_002,188,0.18,FALSE,FALSE,691,481,691,187
TXN_20230915_5502,15-09-2023 16:14,SKU_ENG_001,1,LOC_003,228,0.18,FALSE,FALSE,270,183,270,227
TXN_20230915_5503,15-09-2023 16:14,SKU_WPR_001,1,LOC_004,224,0.18,FALSE,FALSE,376,282,376,223
TXN_20230915_5504,15-09-2023 16:16,SKU_WPR_001,1,LOC_002,145,0.18,FALSE,FALSE,425,282,425,144
TXN_20230915_5505,15-09-2023 16:19,SKU_ELC_002,1,LOC_003,213,0.18,FALSE,FALSE,735,540,735,212
TXN_20230915_5506,15-09-2023 16:49,SKU_ELC_002,1,LOC_004,81,0.18,FALSE,FALSE,805,540,805,80
TXN_20230915_5507,15-09-2023 17:00,SKU_ENG_002,2,LOC_004,278,0.18,FALSE,FALSE,456,329,912,276
TXN_20230915_5508,15-09-2023 17:21,SKU_ENG_001,1,LOC_002,174,0.18,FALSE,FALSE,250,183,250,173
TXN_20230915_5509,15-09-2023 17:31,SKU_ENG_001,2,LOC_004,231,0.18,FALSE,FALSE,251,183,502,229
TXN_20230916_5510,16-09-2023 10:41,SKU_ELC_002,1,LOC_001,96,0.18,FALSE,FALSE,775,540,775,95
TXN_20230916_5511,16-09-2023 12:42,SKU_WPR_001,1,LOC_004,223,0.18,FALSE,FALSE,378,282,378,222
TXN_20230916_5512,16-09-2023 14:01,SKU_BRK_001,1,LOC_005,43,0.28,FALSE,FALSE,1173,840,1173,42
TXN_20230916_5513,16-09-2023 16:08,SKU_WPR_001,2,LOC_005,55,0.18,FALSE,FALSE,386,282,772,53
TXN_20230917_5514,17-09-2023 10:15,SKU_ENG_001,1,LOC_001,56,0.18,FALSE,FALSE,264,183,264,55
TXN_20230917_5515,17-09-2023 11:03,SKU_BRK_001,1,LOC_004,176,0.28,FALSE,FALSE,1222,840,1222,175
TXN_20230918_5516,18-09-2023 08:01,SKU_ENG_001,1,LOC_001,55,0.18,FALSE,FALSE,251,183,251,54
TXN_20230918_5517,18-09-2023 10:34,SKU_ENG_001,1,LOC_003,227,0.18,FALSE,FALSE,258,183,258,226
TXN_20230918_5518,18-09-2023 11:12,SKU_ELC_002,1,LOC_001,94,0.18,FALSE,FALSE,728,540,728,93
TXN_20230918_5519,18-09-2023 12:14,SKU_ENG_001,1,LOC_003,225,0.18,FALSE,FALSE,252,183,252,224
TXN_20230918_5520,18-09-2023 15:17,SKU_ENG_001,1,LOC_003,226,0.18,FALSE,FALSE,256,183,256,225
TXN_20230918_5521,18-09-2023 16:25,SKU_ENG_002,1,LOC_005,74,0.18,FALSE,FALSE,505,329,505,73
TXN_20230918_5522,18-09-2023 16:42,SKU_ENG_002,2,LOC_001,35,0.18,FALSE,FALSE,446,329,892,33
TXN_20230918_5523,18-09-2023 16:59,SKU_ENG_002,2,LOC_001,33,0.18,FALSE,FALSE,505,329,1010,31
TXN_20230918_5524,18-09-2023 17:48,SKU_ENG_002,1,LOC_005,73,0.18,FALSE,FALSE,451,329,451,72
TXN_20230919_5525,19-09-2023 10:20,SKU_ENG_002,1,LOC_004,276,0.18,FALSE,FALSE,468,329,468,275
TXN_20230919_5526,19-09-2023 10:30,SKU_BRK_001,1,LOC_002,61,0.28,FALSE,FALSE,1184,840,1184,60
TXN_20230919_5527,19-09-2023 10:41,SKU_ELC_001,1,LOC_003,104,0.28,FALSE,FALSE,5117,3392,5117,103
TXN_20230919_5528,19-09-2023 11:47,SKU_ELC_002,1,LOC_001,92,0.18,FALSE,FALSE,784,540,784,91
TXN_20230919_5529,19-09-2023 12:29,SKU_BRK_001,1,LOC_001,199,0.28,FALSE,FALSE,1230,840,1230,198
TXN_20230919_5530,19-09-2023 12:36,SKU_WPR_001,1,LOC_003,66,0.18,FALSE,FALSE,429,282,429,65
TXN_20230919_5531,19-09-2023 12:41,SKU_BRK_001,1,LOC_001,196,0.28,FALSE,FALSE,1124,840,1124,195
TXN_20230919_5532,19-09-2023 14:23,SKU_ENG_001,2,LOC_003,224,0.18,FALSE,FALSE,266,183,532,222
TXN_20230919_5533,19-09-2023 14:38,SKU_CLG_001,1,LOC_001,284,0.18,FALSE,FALSE,671,481,671,283
TXN_20230919_5534,19-09-2023 16:02,SKU_ENG_001,1,LOC_004,226,0.18,FALSE,FALSE,261,183,261,225
TXN_20230919_5535,19-09-2023 20:47,SKU_ELC_001,3,LOC_002,40,0.28,FALSE,FALSE,4915,3392,14745,37
TXN_20230920_5536,20-09-2023 10:56,SKU_WPR_001,1,LOC_001,201,0.18,FALSE,FALSE,386,282,386,200
TXN_20230920_5537,20-09-2023 10:57,SKU_CLG_001,1,LOC_005,90,0.18,FALSE,FALSE,686,481,686,89
TXN_20230920_5538,20-09-2023 11:10,SKU_BRK_001,1,LOC_002,59,0.28,FALSE,FALSE,1247,840,1247,58
TXN_20230920_5539,20-09-2023 11:53,SKU_ENG_001,1,LOC_003,222,0.18,FALSE,FALSE,267,183,267,221
TXN_20230920_5540,20-09-2023 12:05,SKU_ELC_002,1,LOC_001,87,0.18,FALSE,FALSE,730,540,730,86
TXN_20230920_5541,20-09-2023 12:36,SKU_ELC_001,1,LOC_003,102,0.28,FALSE,FALSE,5122,3392,5122,101
TXN_20230920_5542,20-09-2023 12:38,SKU_BRK_001,2,LOC_003,130,0.28,FALSE,FALSE,1265,840,2530,128
TXN_20230920_5543,20-09-2023 12:40,SKU_ENG_002,3,LOC_001,30,0.18,FALSE,FALSE,505,329,1515,27
TXN_20230920_5544,20-09-2023 13:05,SKU_BRK_001,3,LOC_002,58,0.28,FALSE,FALSE,1145,840,3435,55
TXN_20230920_5545,20-09-2023 14:32,SKU_BRK_001,1,LOC_001,195,0.28,FALSE,FALSE,1249,840,1249,194
TXN_20230920_5546,20-09-2023 14:50,SKU_CLT_001,2,LOC_005,85,0.28,FALSE,FALSE,6555,4830,13110,83
TXN_20230920_5547,20-09-2023 15:15,SKU_ELC_002,2,LOC_004,79,0.18,FALSE,FALSE,796,540,1592,77
TXN_20230920_5548,20-09-2023 16:46,SKU_ELC_002,1,LOC_002,75,0.18,FALSE,FALSE,829,540,829,74
TXN_20230920_5549,20-09-2023 17:22,SKU_WPR_001,3,LOC_001,204,0.18,FALSE,FALSE,385,282,1155,201
TXN_20230920_5550,20-09-2023 18:56,SKU_CLG_001,1,LOC_005,91,0.18,FALSE,FALSE,651,481,651,90
TXN_20230920_5551,20-09-2023 20:30,SKU_BRK_001,1,LOC_004,173,0.28,FALSE,FALSE,1161,840,1161,172
TXN_20230920_5552,20-09-2023 20:53,SKU_ENG_001,2,LOC_003,221,0.18,FALSE,FALSE,263,183,526,219
TXN_20230921_5553,21-09-2023 09:19,SKU_ELC_002,3,LOC_004,76,0.18,FALSE,FALSE,788,540,2364,73
TXN_20230921_5554,21-09-2023 09:48,SKU_ELC_001,2,LOC_001,183,0.28,FALSE,FALSE,4606,3392,9212,181
TXN_20230921_5555,21-09-2023 10:47,SKU_CLG_001,1,LOC_005,89,0.18,FALSE,FALSE,677,481,677,88
TXN_20230921_5556,21-09-2023 10:53,SKU_BRK_001,3,LOC_001,194,0.28,FALSE,FALSE,1128,840,3384,191
TXN_20230921_5557,21-09-2023 11:51,SKU_WPR_001,2,LOC_001,200,0.18,FALSE,FALSE,381,282,762,198
TXN_20230921_5558,21-09-2023 12:21,SKU_BRK_002,1,LOC_001,74,0.28,FALSE,FALSE,3234,2376,3234,73
TXN_20230921_5559,21-09-2023 12:28,SKU_ENG_001,2,LOC_003,218,0.18,FALSE,FALSE,255,183,510,216
TXN_20230921_5560,21-09-2023 15:04,SKU_BRK_001,1,LOC_002,53,0.28,FALSE,FALSE,1264,840,1264,52
TXN_20230921_5561,21-09-2023 15:06,SKU_ENG_001,3,LOC_003,216,0.18,FALSE,FALSE,274,183,822,213
TXN_20230921_5562,21-09-2023 15:08,SKU_WPR_001,1,LOC_001,198,0.18,FALSE,FALSE,393,282,393,197
TXN_20230921_5563,21-09-2023 15:25,SKU_ENG_001,1,LOC_002,167,0.18,FALSE,FALSE,268,183,268,166
TXN_20230921_5564,21-09-2023 16:20,SKU_BRK_001,1,LOC_003,127,0.28,FALSE,FALSE,1221,840,1221,126
TXN_20230921_5565,21-09-2023 16:36,SKU_CLG_001,3,LOC_004,71,0.18,FALSE,FALSE,692,481,2076,68
TXN_20230921_5566,21-09-2023 17:00,SKU_BRK_001,1,LOC_004,172,0.28,FALSE,FALSE,1143,840,1143,171
TXN_20230921_5567,21-09-2023 18:29,SKU_ENG_002,1,LOC_001,27,0.18,FALSE,FALSE,452,329,452,26
TXN_20230921_5568,21-09-2023 19:16,SKU_BRK_001,2,LOC_001,191,0.28,FALSE,FALSE,1251,840,2502,189
TXN_20230922_5569,22-09-2023 12:23,SKU_ENG_002,1,LOC_005,72,0.18,FALSE,FALSE,481,329,481,71
TXN_20230922_5570,22-09-2023 16:18,SKU_ENG_002,1,LOC_002,88,0.18,FALSE,FALSE,453,329,453,87
TXN_20230922_5571,22-09-2023 17:28,SKU_ELC_001,1,LOC_003,101,0.28,FALSE,FALSE,4810,3392,4810,100
TXN_20230923_5572,23-09-2023 08:06,SKU_ENG_002,1,LOC_003,125,0.18,FALSE,FALSE,450,329,450,124
TXN_20230923_5573,23-09-2023 10:06,SKU_ENG_001,1,LOC_005,237,0.18,FALSE,FALSE,262,183,262,236
TXN_20230923_5574,23-09-2023 10:33,SKU_CLG_001,1,LOC_003,291,0.18,FALSE,FALSE,681,481,681,290
TXN_20230923_5575,23-09-2023 12:04,SKU_ENG_001,1,LOC_003,213,0.18,FALSE,FALSE,253,183,253,212
TXN_20230923_5576,23-09-2023 17:03,SKU_ENG_002,1,LOC_001,26,0.18,FALSE,FALSE,487,329,487,25
TXN_20230923_5577,23-09-2023 17:56,SKU_ENG_002,3,LOC_003,124,0.18,FALSE,FALSE,440,329,1320,121
TXN_20230924_5578,24-09-2023 13:21,SKU_SUS_001,1,LOC_001,100,0.28,FALSE,FALSE,5702,3920,5702,99
TXN_20230925_5579,25-09-2023 10:23,SKU_ENG_001,1,LOC_001,49,0.18,FALSE,FALSE,266,183,266,48
TXN_20230925_5580,25-09-2023 10:43,SKU_BRK_001,1,LOC_001,181,0.28,FALSE,FALSE,1268,840,1268,180
TXN_20230925_5581,25-09-2023 11:33,SKU_ELC_001,1,LOC_001,180,0.28,FALSE,FALSE,5091,3392,5091,179
TXN_20230925_5582,25-09-2023 12:43,SKU_CLG_001,1,LOC_004,68,0.18,FALSE,FALSE,650,481,650,67
TXN_20230925_5583,25-09-2023 13:17,SKU_WPR_001,1,LOC_001,195,0.18,FALSE,FALSE,384,282,384,194
TXN_20230925_5584,25-09-2023 13:24,SKU_BRK_001,1,LOC_001,184,0.28,FALSE,FALSE,1154,840,1154,183
TXN_20230925_5585,25-09-2023 14:22,SKU_WPR_001,1,LOC_002,140,0.18,FALSE,FALSE,404,282,404,139
TXN_20230925_5586,25-09-2023 15:52,SKU_BRK_001,1,LOC_003,125,0.28,FALSE,FALSE,1149,840,1149,124
